Lipid,Sample,Value,DayNight,hours,SubjectID
TG(47:0),Subject_14_time_8,4.49993471299985,night,22.5,Subject_14
TG(12:0/18:2/20:4),Subject_14_time_8,6.3562275922399225,night,22.5,Subject_14
PC(15:0/18:2),Subject_14_time_8,-1.1642841173650562,night,22.5,Subject_14
TG(56:3),Subject_14_time_8,-1.7552143055008531,night,22.5,Subject_14
TG(18:1/18:1/23:0),Subject_14_time_8,3.53180290861955,night,22.5,Subject_14
SM(d16:1/14:0),Subject_14_time_8,-12.446411174748112,night,22.5,Subject_14
PC(P-18:0/22:6)_B,Subject_14_time_8,-6.264985267658871,night,22.5,Subject_14
PC(18:0/18:1),Subject_14_time_8,-3.378409868937251,night,22.5,Subject_14
PC(0:0/16:0)_A,Subject_14_time_8,-1.1045476430097756,night,22.5,Subject_14
TG(58:9),Subject_14_time_8,2.7072046399272103,night,22.5,Subject_14
PC(14:0/16:0),Subject_14_time_8,-5.423231091183271,night,22.5,Subject_14
CE(18:2),Subject_14_time_8,-9.298671022734622,night,22.5,Subject_14
PC(18:0/18:2),Subject_14_time_8,0.6500260023930512,night,22.5,Subject_14
PC(20:3/0:0)_B,Subject_14_time_8,-2.5885186913924065,night,22.5,Subject_14
PC(17:0/20:3)_B,Subject_14_time_8,-9.178580047480638,night,22.5,Subject_14
PC(14:0/18:2);PC(16:1/16:1),Subject_14_time_8,-5.359124063564144,night,22.5,Subject_14
TG(56:7),Subject_14_time_8,0.0864384257249261,night,22.5,Subject_14
PC(18:0/20:4);PC(16:0/22:4),Subject_14_time_8,2.3071311514111352,night,22.5,Subject_14
PC(16:0/20:5),Subject_14_time_8,-0.6842047640874126,night,22.5,Subject_14
TG(18:1/18:1/21:0),Subject_14_time_8,-1.1358773443600485,night,22.5,Subject_14
PC(18:0/22:5)_A,Subject_14_time_8,-10.214289257128192,night,22.5,Subject_14
TG(16:0/16:0/18:0),Subject_14_time_8,5.657756388709894,night,22.5,Subject_14
PC(P-16:0/18:2),Subject_14_time_8,-8.561610074416695,night,22.5,Subject_14
PC(18:1/20:1),Subject_14_time_8,-6.139462897474137,night,22.5,Subject_14
PC(0:0/20:4)_A,Subject_14_time_8,2.2684898325126786,night,22.5,Subject_14
SM(d18:2/16:0)_B,Subject_14_time_8,-1.0341476377848706,night,22.5,Subject_14
SM(d18:1/16:0)_B,Subject_14_time_8,-5.573694198693524,night,22.5,Subject_14
TG(18:2/18:3/18:3),Subject_14_time_8,6.1484843232383,night,22.5,Subject_14
TG(51:1),Subject_14_time_8,2.422962310154252,night,22.5,Subject_14
TG(16:1/18:2/18:3),Subject_14_time_8,-4.346155897510792,night,22.5,Subject_14
PC(0:0/14:0)_A,Subject_14_time_8,6.309781179438325,night,22.5,Subject_14
SM(d18:2/25:0),Subject_14_time_8,1.3302304092720125,night,22.5,Subject_14
TG(16:0/18:2/22:6),Subject_14_time_8,9.781652050513125,night,22.5,Subject_14
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_14_time_8,13.04924667870062,night,22.5,Subject_14
PC(18:3/0:0),Subject_14_time_8,9.302597798221528,night,22.5,Subject_14
PC(18:1/20:4);PC(16:0/22:5),Subject_14_time_8,-5.644631885084182,night,22.5,Subject_14
SM(d18:1/17:0),Subject_14_time_8,1.1345576850748598,night,22.5,Subject_14
SM(d16:1/16:0),Subject_14_time_8,4.733950010701486,night,22.5,Subject_14
PC(22:6/0:0)_A,Subject_14_time_8,-10.520887572274903,night,22.5,Subject_14
TG(17:0/18:1/18:1),Subject_14_time_8,-2.699355297383078,night,22.5,Subject_14
PC(18:0/22:4),Subject_14_time_8,14.981703044177719,night,22.5,Subject_14
PC(18:1/22:6)_B,Subject_14_time_8,1.2704574161340008,night,22.5,Subject_14
TG(44:1),Subject_14_time_8,-0.3449558103569225,night,22.5,Subject_14
PC(O-18:0/22:6),Subject_14_time_8,-0.9290857077659069,night,22.5,Subject_14
PC(17:0/20:4)_B,Subject_14_time_8,-5.164493514712496,night,22.5,Subject_14
TG(62:2),Subject_14_time_8,12.497330321828866,night,22.5,Subject_14
TG(14:0/16:0/16:0),Subject_14_time_8,7.306075677235185,night,22.5,Subject_14
TG(52:5),Subject_14_time_8,5.110520021251262,night,22.5,Subject_14
TG(48:2),Subject_14_time_8,-2.3470589458930764,night,22.5,Subject_14
PC(15:0/20:5),Subject_14_time_8,6.104315814768665,night,22.5,Subject_14
PC(20:3/20:4),Subject_14_time_8,-1.4723338376297233,night,22.5,Subject_14
PC(18:1/20:3),Subject_14_time_8,-4.668396897134829,night,22.5,Subject_14
PC(22:6/0:0)_B,Subject_14_time_8,-2.6886929114958082,night,22.5,Subject_14
Cer(d18:0/22:0),Subject_14_time_8,-4.562718776541416,night,22.5,Subject_14
TG(18:2/18:2/18:3),Subject_14_time_8,5.252542191761629,night,22.5,Subject_14
SM(d18:2/14:0),Subject_14_time_8,8.620849730310068,night,22.5,Subject_14
TG(16:0/18:1/20:4),Subject_14_time_8,4.1601352611373095,night,22.5,Subject_14
TG(18:1/18:2/23:0),Subject_14_time_8,-10.064444969719109,night,22.5,Subject_14
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_14_time_8,9.907354466393395,night,22.5,Subject_14
PC(16:0/16:1);PC(14:0/18:1),Subject_14_time_8,0.5308666385623341,night,22.5,Subject_14
PC(16:1/0:0)_A,Subject_14_time_8,7.180770522462784,night,22.5,Subject_14
PC(16:0/O-16:0),Subject_14_time_8,3.7355565726783992,night,22.5,Subject_14
TG(16:0/18:1/22:0),Subject_14_time_8,-4.108491031343246,night,22.5,Subject_14
CE(20:3),Subject_14_time_8,2.5156523697729942,night,22.5,Subject_14
PC(16:0/9:0(CHO)),Subject_14_time_8,-11.727304454889527,night,22.5,Subject_14
PC(O-18:0/18:1),Subject_14_time_8,-8.914380519920295,night,22.5,Subject_14
TG(14:0/16:0/22:6),Subject_14_time_8,-2.7150705652106226,night,22.5,Subject_14
PC(15:0/16:0),Subject_14_time_8,-5.568367977120645,night,22.5,Subject_14
PC(20:0/20:4),Subject_14_time_8,-4.2113581984328565,night,22.5,Subject_14
TG(58:1),Subject_14_time_8,-2.728481185151154,night,22.5,Subject_14
TG(18:1/18:2/26:0),Subject_14_time_8,-6.282285908844484,night,22.5,Subject_14
PC(20:3/0:0)_A,Subject_14_time_8,-0.9497758507634022,night,22.5,Subject_14
TG(18:1/22:0/22:0),Subject_15_time_1,4.043364466965593,night,1.5,Subject_15
TG(54:0),Subject_15_time_1,-4.089339030758904,night,1.5,Subject_15
PC(O-18:0/20:3),Subject_15_time_1,4.273112284536857,night,1.5,Subject_15
TG(16:0/18:1/18:1),Subject_15_time_1,-9.51678787085647,night,1.5,Subject_15
Cer(d18:0/24:0),Subject_15_time_1,1.5898757291493468,night,1.5,Subject_15
PC(18:2/0:0)_B,Subject_15_time_1,9.456180276003835,night,1.5,Subject_15
TG(15:0/18:1/18:2),Subject_15_time_1,-1.3478356519546342,night,1.5,Subject_15
PC(16:0/18:1),Subject_15_time_1,-11.163449625403905,night,1.5,Subject_15
PC(0:0/14:0)_B,Subject_15_time_1,-0.8220590777756209,night,1.5,Subject_15
GalCer(d18:1/24:0),Subject_15_time_1,-0.4415301368000738,night,1.5,Subject_15
PC(16:0/20:4)_A,Subject_15_time_1,-4.406094239237077,night,1.5,Subject_15
TG(16:1/16:1/22:6),Subject_15_time_1,-3.7132248845926337,night,1.5,Subject_15
PC(37:5),Subject_15_time_1,-7.582852387696,night,1.5,Subject_15
PC(O-18:1/18:2),Subject_15_time_1,3.531900236957129,night,1.5,Subject_15
PC(17:0/18:2)_B,Subject_15_time_1,10.321461742284379,night,1.5,Subject_15
TG(18:2/18:2/24:0),Subject_15_time_1,2.8443706569446814,night,1.5,Subject_15
PC(15:0/20:3),Subject_15_time_1,-0.36925177689598787,night,1.5,Subject_15
SM(d18:2/21:0),Subject_15_time_1,2.3879989668011583,night,1.5,Subject_15
TG(16:0/18:0/18:0),Subject_15_time_1,-12.84688983241585,night,1.5,Subject_15
PC(18:0/18:0);PC(16:0/20:0),Subject_15_time_1,-10.404960894386276,night,1.5,Subject_15
TG(54:1),Subject_15_time_1,-6.926018921507626,night,1.5,Subject_15
PC(18:2/18:2),Subject_15_time_1,-2.4465287488320824,night,1.5,Subject_15
TG(54:3),Subject_15_time_1,0.2613123975187406,night,1.5,Subject_15
TG(56:2),Subject_15_time_1,-4.192715069767103,night,1.5,Subject_15
SM(d18:1/22:0),Subject_15_time_1,4.587264863646201,night,1.5,Subject_15
PC(16:1/20:4),Subject_15_time_1,-4.335056334462743,night,1.5,Subject_15
PC(22:0/0:0),Subject_15_time_1,-5.219897418248801,night,1.5,Subject_15
DG(18:0/0:0/18:0),Subject_15_time_1,-5.420009291660199,night,1.5,Subject_15
TG(47:0),Subject_15_time_1,1.243509028115974,night,1.5,Subject_15
TG(12:0/18:2/20:4),Subject_15_time_1,4.039176559594504,night,1.5,Subject_15
PC(15:0/18:2),Subject_15_time_1,6.039291816723875,night,1.5,Subject_15
TG(56:3),Subject_15_time_1,8.235216750200474,night,1.5,Subject_15
TG(18:1/18:1/23:0),Subject_15_time_1,3.3667686543785553,night,1.5,Subject_15
SM(d16:1/14:0),Subject_15_time_1,-3.873503156755965,night,1.5,Subject_15
PC(P-18:0/22:6)_B,Subject_15_time_1,1.2111272099218722,night,1.5,Subject_15
PC(18:0/18:1),Subject_15_time_1,5.2874671848933,night,1.5,Subject_15
PC(0:0/16:0)_A,Subject_15_time_1,-8.385937113830476,night,1.5,Subject_15
TG(58:9),Subject_15_time_1,-5.063960217980714,night,1.5,Subject_15
PC(14:0/16:0),Subject_15_time_1,-1.07676095822655,night,1.5,Subject_15
CE(18:2),Subject_15_time_1,-15.05595801111246,night,1.5,Subject_15
PC(18:0/18:2),Subject_15_time_1,-8.548550961701011,night,1.5,Subject_15
PC(20:3/0:0)_B,Subject_15_time_1,5.7839443064963385,night,1.5,Subject_15
PC(17:0/20:3)_B,Subject_15_time_1,-12.197202700164501,night,1.5,Subject_15
PC(14:0/18:2);PC(16:1/16:1),Subject_15_time_1,-2.9952760235361513,night,1.5,Subject_15
TG(56:7),Subject_15_time_1,-0.7109030157348062,night,1.5,Subject_15
PC(18:0/20:4);PC(16:0/22:4),Subject_15_time_1,5.3036217848748155,night,1.5,Subject_15
PC(16:0/20:5),Subject_15_time_1,7.906913807219367,night,1.5,Subject_15
TG(18:1/18:1/21:0),Subject_15_time_1,-3.592905422906019,night,1.5,Subject_15
PC(18:0/22:5)_A,Subject_15_time_1,-11.375173735255341,night,1.5,Subject_15
TG(16:0/16:0/18:0),Subject_15_time_1,4.7935096095606635,night,1.5,Subject_15
PC(P-16:0/18:2),Subject_15_time_1,-7.902408913947046,night,1.5,Subject_15
PC(18:1/20:1),Subject_15_time_1,-7.859482707952113,night,1.5,Subject_15
PC(0:0/20:4)_A,Subject_15_time_1,2.2187728245052782,night,1.5,Subject_15
SM(d18:2/16:0)_B,Subject_15_time_1,-4.8143285332267975,night,1.5,Subject_15
SM(d18:1/16:0)_B,Subject_15_time_1,2.0937564987856403,night,1.5,Subject_15
TG(18:2/18:3/18:3),Subject_15_time_1,0.7737759033637933,night,1.5,Subject_15
TG(51:1),Subject_15_time_1,4.440921752728324,night,1.5,Subject_15
TG(16:1/18:2/18:3),Subject_15_time_1,-1.8083631911641087,night,1.5,Subject_15
PC(0:0/14:0)_A,Subject_15_time_1,12.066314482245192,night,1.5,Subject_15
SM(d18:2/25:0),Subject_15_time_1,-3.0344593578231067,night,1.5,Subject_15
TG(16:0/18:2/22:6),Subject_15_time_1,8.534192074266047,night,1.5,Subject_15
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_15_time_1,7.03221536574608,night,1.5,Subject_15
PC(18:3/0:0),Subject_15_time_1,2.559686807698221,night,1.5,Subject_15
PC(18:1/20:4);PC(16:0/22:5),Subject_15_time_1,-0.10661142486858594,night,1.5,Subject_15
SM(d18:1/17:0),Subject_15_time_1,3.338456247172838,night,1.5,Subject_15
SM(d16:1/16:0),Subject_15_time_1,11.178214045396674,night,1.5,Subject_15
PC(22:6/0:0)_A,Subject_15_time_1,-4.7967178074237395,night,1.5,Subject_15
TG(17:0/18:1/18:1),Subject_15_time_1,-8.33497909357233,night,1.5,Subject_15
PC(18:0/22:4),Subject_15_time_1,5.911385721660924,night,1.5,Subject_15
PC(18:1/22:6)_B,Subject_15_time_1,-0.8735798821065547,night,1.5,Subject_15
TG(44:1),Subject_15_time_1,-3.0501082413429583,night,1.5,Subject_15
PC(O-18:0/22:6),Subject_15_time_1,-3.3321321276545217,night,1.5,Subject_15
PC(17:0/20:4)_B,Subject_15_time_1,-11.789036792410489,night,1.5,Subject_15
TG(62:2),Subject_15_time_1,6.608068940122419,night,1.5,Subject_15
TG(14:0/16:0/16:0),Subject_15_time_1,2.8420547077855964,night,1.5,Subject_15
TG(52:5),Subject_15_time_1,-1.8239336636551162,night,1.5,Subject_15
TG(48:2),Subject_15_time_1,8.462917046709245,night,1.5,Subject_15
PC(15:0/20:5),Subject_15_time_1,7.895475935053535,night,1.5,Subject_15
PC(20:3/20:4),Subject_15_time_1,-5.429964150376923,night,1.5,Subject_15
PC(18:1/20:3),Subject_15_time_1,7.881429226421691,night,1.5,Subject_15
PC(22:6/0:0)_B,Subject_15_time_1,-0.3330565047037477,night,1.5,Subject_15
Cer(d18:0/22:0),Subject_15_time_1,-2.799394961526405,night,1.5,Subject_15
TG(18:2/18:2/18:3),Subject_15_time_1,8.89362040750844,night,1.5,Subject_15
SM(d18:2/14:0),Subject_15_time_1,7.159313076526921,night,1.5,Subject_15
TG(16:0/18:1/20:4),Subject_15_time_1,-1.3550245362416353,night,1.5,Subject_15
TG(18:1/18:2/23:0),Subject_15_time_1,-11.094319894465603,night,1.5,Subject_15
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_15_time_1,-2.8507614820297844,night,1.5,Subject_15
PC(16:0/16:1);PC(14:0/18:1),Subject_15_time_1,-5.223090754111171,night,1.5,Subject_15
PC(16:1/0:0)_A,Subject_15_time_1,0.6805135632154016,night,1.5,Subject_15
PC(16:0/O-16:0),Subject_15_time_1,-5.331480655508762,night,1.5,Subject_15
TG(16:0/18:1/22:0),Subject_15_time_1,-12.732426833173635,night,1.5,Subject_15
CE(20:3),Subject_15_time_1,1.5600791773288742,night,1.5,Subject_15
PC(16:0/9:0(CHO)),Subject_15_time_1,-8.102638203717287,night,1.5,Subject_15
PC(O-18:0/18:1),Subject_15_time_1,-5.772992525344061,night,1.5,Subject_15
TG(14:0/16:0/22:6),Subject_15_time_1,-0.4597891182647723,night,1.5,Subject_15
PC(15:0/16:0),Subject_15_time_1,-10.34012857960453,night,1.5,Subject_15
PC(20:0/20:4),Subject_15_time_1,5.907251577000406,night,1.5,Subject_15
TG(58:1),Subject_15_time_1,-4.277167814474539,night,1.5,Subject_15
TG(18:1/18:2/26:0),Subject_15_time_1,3.882197881440232,night,1.5,Subject_15
PC(20:3/0:0)_A,Subject_15_time_1,1.0920286261020355,night,1.5,Subject_15
TG(18:1/22:0/22:0),Subject_15_time_2,-4.240111543846775,night,4.5,Subject_15
TG(54:0),Subject_15_time_2,-2.0836966172949953,night,4.5,Subject_15
PC(O-18:0/20:3),Subject_15_time_2,2.42971480097325,night,4.5,Subject_15
TG(16:0/18:1/18:1),Subject_15_time_2,-2.2307387628481465,night,4.5,Subject_15
Cer(d18:0/24:0),Subject_15_time_2,2.712757047835009,night,4.5,Subject_15
PC(18:2/0:0)_B,Subject_15_time_2,-1.7902585525879529,night,4.5,Subject_15
TG(15:0/18:1/18:2),Subject_15_time_2,1.4896260441620817,night,4.5,Subject_15
PC(16:0/18:1),Subject_15_time_2,-5.6204067105423645,night,4.5,Subject_15
PC(0:0/14:0)_B,Subject_15_time_2,-0.9641022129587311,night,4.5,Subject_15
GalCer(d18:1/24:0),Subject_15_time_2,0.3715890269883259,night,4.5,Subject_15
PC(16:0/20:4)_A,Subject_15_time_2,1.965205633379189,night,4.5,Subject_15
TG(16:1/16:1/22:6),Subject_15_time_2,-0.40342424440933666,night,4.5,Subject_15
PC(37:5),Subject_15_time_2,-2.1505958135189296,night,4.5,Subject_15
PC(O-18:1/18:2),Subject_15_time_2,6.122428387362254,night,4.5,Subject_15
PC(17:0/18:2)_B,Subject_15_time_2,5.051330357015473,night,4.5,Subject_15
TG(18:2/18:2/24:0),Subject_15_time_2,-0.09217674804062395,night,4.5,Subject_15
PC(15:0/20:3),Subject_15_time_2,-4.230682277752628,night,4.5,Subject_15
SM(d18:2/21:0),Subject_15_time_2,8.10287551702284,night,4.5,Subject_15
TG(16:0/18:0/18:0),Subject_15_time_2,-4.088221586794968,night,4.5,Subject_15
PC(18:0/18:0);PC(16:0/20:0),Subject_15_time_2,-1.7325871831386008,night,4.5,Subject_15
TG(54:1),Subject_15_time_2,-3.2222288713541944,night,4.5,Subject_15
PC(18:2/18:2),Subject_15_time_2,-3.714671877897312,night,4.5,Subject_15
TG(54:3),Subject_15_time_2,7.413573895089904,night,4.5,Subject_15
TG(56:2),Subject_15_time_2,-1.792163514090205,night,4.5,Subject_15
SM(d18:1/22:0),Subject_15_time_2,-0.4973345545120634,night,4.5,Subject_15
PC(16:1/20:4),Subject_15_time_2,-6.105632624756412,night,4.5,Subject_15
PC(22:0/0:0),Subject_15_time_2,-6.017072565489688,night,4.5,Subject_15
DG(18:0/0:0/18:0),Subject_15_time_2,-8.723147766310182,night,4.5,Subject_15
TG(47:0),Subject_15_time_2,-1.1773719058110852,night,4.5,Subject_15
TG(12:0/18:2/20:4),Subject_15_time_2,-0.8847132630377327,night,4.5,Subject_15
PC(15:0/18:2),Subject_15_time_2,4.323958380161726,night,4.5,Subject_15
TG(56:3),Subject_15_time_2,9.204931312256639,night,4.5,Subject_15
TG(18:1/18:1/23:0),Subject_15_time_2,5.388876880789768,night,4.5,Subject_15
SM(d16:1/14:0),Subject_15_time_2,6.345831774834055,night,4.5,Subject_15
PC(P-18:0/22:6)_B,Subject_15_time_2,8.025846426441378,night,4.5,Subject_15
PC(18:0/18:1),Subject_15_time_2,8.808638546829698,night,4.5,Subject_15
PC(0:0/16:0)_A,Subject_15_time_2,-2.589537959764198,night,4.5,Subject_15
TG(58:9),Subject_15_time_2,-8.64087700002582,night,4.5,Subject_15
PC(14:0/16:0),Subject_15_time_2,8.959887040610997,night,4.5,Subject_15
CE(18:2),Subject_15_time_2,-5.613618169565724,night,4.5,Subject_15
PC(18:0/18:2),Subject_15_time_2,-8.544604803367193,night,4.5,Subject_15
PC(20:3/0:0)_B,Subject_15_time_2,15.304167389411324,night,4.5,Subject_15
PC(17:0/20:3)_B,Subject_15_time_2,0.4408752476871235,night,4.5,Subject_15
PC(14:0/18:2);PC(16:1/16:1),Subject_15_time_2,2.49056213208046,night,4.5,Subject_15
TG(56:7),Subject_15_time_2,3.033865309894545,night,4.5,Subject_15
PC(18:0/20:4);PC(16:0/22:4),Subject_15_time_2,4.013883262712888,night,4.5,Subject_15
PC(16:0/20:5),Subject_15_time_2,4.364720928824049,night,4.5,Subject_15
TG(18:1/18:1/21:0),Subject_15_time_2,-4.923375787064554,night,4.5,Subject_15
PC(18:0/22:5)_A,Subject_15_time_2,-6.486223729100447,night,4.5,Subject_15
TG(16:0/16:0/18:0),Subject_15_time_2,-2.308581893400523,night,4.5,Subject_15
PC(P-16:0/18:2),Subject_15_time_2,2.7370946143309594,night,4.5,Subject_15
PC(18:1/20:1),Subject_15_time_2,-0.019785105843038164,night,4.5,Subject_15
PC(0:0/20:4)_A,Subject_15_time_2,0.87704564258335,night,4.5,Subject_15
SM(d18:2/16:0)_B,Subject_15_time_2,-6.2590319562262104,night,4.5,Subject_15
SM(d18:1/16:0)_B,Subject_15_time_2,3.7768159182617516,night,4.5,Subject_15
TG(18:2/18:3/18:3),Subject_15_time_2,0.1478072173764472,night,4.5,Subject_15
TG(51:1),Subject_15_time_2,-2.2699198735322312,night,4.5,Subject_15
TG(16:1/18:2/18:3),Subject_15_time_2,-5.26279901039082,night,4.5,Subject_15
PC(0:0/14:0)_A,Subject_15_time_2,5.473788404533815,night,4.5,Subject_15
SM(d18:2/25:0),Subject_15_time_2,2.6977195135127845,night,4.5,Subject_15
TG(16:0/18:2/22:6),Subject_15_time_2,0.7601276185654658,night,4.5,Subject_15
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_15_time_2,2.8916305241409526,night,4.5,Subject_15
PC(18:3/0:0),Subject_15_time_2,-0.6356760638700574,night,4.5,Subject_15
PC(18:1/20:4);PC(16:0/22:5),Subject_15_time_2,-4.909688668415911,night,4.5,Subject_15
SM(d18:1/17:0),Subject_15_time_2,-5.04385499946617,night,4.5,Subject_15
SM(d16:1/16:0),Subject_15_time_2,5.350450553386631,night,4.5,Subject_15
PC(22:6/0:0)_A,Subject_15_time_2,-0.17377474950040991,night,4.5,Subject_15
TG(17:0/18:1/18:1),Subject_15_time_2,-8.810066374485505,night,4.5,Subject_15
PC(18:0/22:4),Subject_15_time_2,-5.951141438990156,night,4.5,Subject_15
PC(18:1/22:6)_B,Subject_15_time_2,-4.003210791826829,night,4.5,Subject_15
TG(44:1),Subject_15_time_2,-1.316556027663015,night,4.5,Subject_15
PC(O-18:0/22:6),Subject_15_time_2,1.1208516402572974,night,4.5,Subject_15
PC(17:0/20:4)_B,Subject_15_time_2,-11.461685928943243,night,4.5,Subject_15
TG(62:2),Subject_15_time_2,-1.327535425197763,night,4.5,Subject_15
TG(14:0/16:0/16:0),Subject_15_time_2,-4.281156949945707,night,4.5,Subject_15
TG(52:5),Subject_15_time_2,-9.497262259022406,night,4.5,Subject_15
TG(48:2),Subject_15_time_2,12.700893333467725,night,4.5,Subject_15
PC(15:0/20:5),Subject_15_time_2,0.9918970521313046,night,4.5,Subject_15
PC(20:3/20:4),Subject_15_time_2,-1.3526952503825804,night,4.5,Subject_15
PC(18:1/20:3),Subject_15_time_2,8.824025797341655,night,4.5,Subject_15
PC(22:6/0:0)_B,Subject_15_time_2,-1.327404083631722,night,4.5,Subject_15
Cer(d18:0/22:0),Subject_15_time_2,1.2170285961762997,night,4.5,Subject_15
TG(18:2/18:2/18:3),Subject_15_time_2,-1.5718232174935949,night,4.5,Subject_15
SM(d18:2/14:0),Subject_15_time_2,0.11789477705702636,night,4.5,Subject_15
TG(16:0/18:1/20:4),Subject_15_time_2,-1.9010697654601132,night,4.5,Subject_15
TG(18:1/18:2/23:0),Subject_15_time_2,-0.11063121971109388,night,4.5,Subject_15
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_15_time_2,-3.926264311469463,night,4.5,Subject_15
PC(16:0/16:1);PC(14:0/18:1),Subject_15_time_2,-12.543599850315358,night,4.5,Subject_15
PC(16:1/0:0)_A,Subject_15_time_2,3.8848922697676294,night,4.5,Subject_15
PC(16:0/O-16:0),Subject_15_time_2,-8.420939557329817,night,4.5,Subject_15
TG(16:0/18:1/22:0),Subject_15_time_2,-5.362691391137057,night,4.5,Subject_15
CE(20:3),Subject_15_time_2,-0.1258647118244496,night,4.5,Subject_15
PC(16:0/9:0(CHO)),Subject_15_time_2,-3.3677398148643722,night,4.5,Subject_15
PC(O-18:0/18:1),Subject_15_time_2,-4.109095680988699,night,4.5,Subject_15
TG(14:0/16:0/22:6),Subject_15_time_2,-0.8780465974741956,night,4.5,Subject_15
PC(15:0/16:0),Subject_15_time_2,-4.879165167848522,night,4.5,Subject_15
PC(20:0/20:4),Subject_15_time_2,12.02694114328614,night,4.5,Subject_15
TG(58:1),Subject_15_time_2,-1.7131791543129489,night,4.5,Subject_15
TG(18:1/18:2/26:0),Subject_15_time_2,1.3255891213048532,night,4.5,Subject_15
PC(20:3/0:0)_A,Subject_15_time_2,6.430779666771169,night,4.5,Subject_15
TG(18:1/22:0/22:0),Subject_15_time_3,-10.064212545741,night,7.5,Subject_15
TG(54:0),Subject_15_time_3,-2.5984741224382555,night,7.5,Subject_15
PC(O-18:0/20:3),Subject_15_time_3,-3.423293127773416,night,7.5,Subject_15
TG(16:0/18:1/18:1),Subject_15_time_3,4.408863362684797,night,7.5,Subject_15
Cer(d18:0/24:0),Subject_15_time_3,-2.3391623046366394,night,7.5,Subject_15
PC(18:2/0:0)_B,Subject_15_time_3,-5.394208155926609,night,7.5,Subject_15
TG(15:0/18:1/18:2),Subject_15_time_3,-0.5770606368745473,night,7.5,Subject_15
PC(16:0/18:1),Subject_15_time_3,-2.278543356835478,night,7.5,Subject_15
PC(0:0/14:0)_B,Subject_15_time_3,12.749864623064866,night,7.5,Subject_15
GalCer(d18:1/24:0),Subject_15_time_3,-3.00677298287126,night,7.5,Subject_15
PC(16:0/20:4)_A,Subject_15_time_3,10.079255669994694,night,7.5,Subject_15
TG(16:1/16:1/22:6),Subject_15_time_3,4.6019397692037325,night,7.5,Subject_15
PC(37:5),Subject_15_time_3,6.3954482528802075,night,7.5,Subject_15
PC(O-18:1/18:2),Subject_15_time_3,7.764326550710664,night,7.5,Subject_15
PC(17:0/18:2)_B,Subject_15_time_3,-0.267835639453303,night,7.5,Subject_15
TG(18:2/18:2/24:0),Subject_15_time_3,-2.2779445236274087,night,7.5,Subject_15
PC(15:0/20:3),Subject_15_time_3,-4.160838660476832,night,7.5,Subject_15
SM(d18:2/21:0),Subject_15_time_3,-4.019612862176656,night,7.5,Subject_15
TG(16:0/18:0/18:0),Subject_15_time_3,0.06665280711642727,night,7.5,Subject_15
PC(18:0/18:0);PC(16:0/20:0),Subject_15_time_3,-2.5870223188087933,night,7.5,Subject_15
TG(54:1),Subject_15_time_3,-0.8482479450446405,night,7.5,Subject_15
PC(18:2/18:2),Subject_15_time_3,3.6390968669971575,night,7.5,Subject_15
TG(54:3),Subject_15_time_3,4.369477581687046,night,7.5,Subject_15
TG(56:2),Subject_15_time_3,6.336412064651257,night,7.5,Subject_15
SM(d18:1/22:0),Subject_15_time_3,-0.2460855753939473,night,7.5,Subject_15
PC(16:1/20:4),Subject_15_time_3,1.9130100291043126,night,7.5,Subject_15
PC(22:0/0:0),Subject_15_time_3,-5.640376262421779,night,7.5,Subject_15
DG(18:0/0:0/18:0),Subject_15_time_3,-9.397075021798107,night,7.5,Subject_15
TG(47:0),Subject_15_time_3,-5.13700112037487,night,7.5,Subject_15
TG(12:0/18:2/20:4),Subject_15_time_3,3.908769151487505,night,7.5,Subject_15
PC(15:0/18:2),Subject_15_time_3,2.9750663599404925,night,7.5,Subject_15
TG(56:3),Subject_15_time_3,4.93608751096834,night,7.5,Subject_15
TG(18:1/18:1/23:0),Subject_15_time_3,6.436455863132242,night,7.5,Subject_15
SM(d16:1/14:0),Subject_15_time_3,7.689330556842013,night,7.5,Subject_15
PC(P-18:0/22:6)_B,Subject_15_time_3,6.460936394176054,night,7.5,Subject_15
PC(18:0/18:1),Subject_15_time_3,-4.102340973304088,night,7.5,Subject_15
PC(0:0/16:0)_A,Subject_15_time_3,2.951138170380452,night,7.5,Subject_15
TG(58:9),Subject_15_time_3,-6.317301545705948,night,7.5,Subject_15
PC(14:0/16:0),Subject_15_time_3,5.970650046698604,night,7.5,Subject_15
CE(18:2),Subject_15_time_3,4.211593648302782,night,7.5,Subject_15
PC(18:0/18:2),Subject_15_time_3,-3.190445621605134,night,7.5,Subject_15
PC(20:3/0:0)_B,Subject_15_time_3,9.660872488438873,night,7.5,Subject_15
PC(17:0/20:3)_B,Subject_15_time_3,3.3908285318793236,night,7.5,Subject_15
PC(14:0/18:2);PC(16:1/16:1),Subject_15_time_3,4.11346845705625,night,7.5,Subject_15
TG(56:7),Subject_15_time_3,0.14265838614893386,night,7.5,Subject_15
